Date,Returns,Stock
2010/04/30,0.076970826,NEE
2010/05/31,-0.040730067,NEE
2010/06/30,-0.023432806,NEE
2010/07/31,0.072600492,NEE
2010/08/31,0.027342256,NEE
2010/09/30,0.01228364,NEE
2010/10/31,0.011950726,NEE
2010/11/30,-0.080305233,NEE
2010/12/31,0.027064401,NEE
2011/01/31,0.028274668,NEE
2011/02/28,0.037598204,NEE
2011/03/31,-0.006309717,NEE
2011/04/30,0.026306241,NEE
2011/05/31,0.024394555,NEE
2011/06/30,-0.008455565,NEE
2011/07/31,-0.038461538,NEE
2011/08/31,0.026606335,NEE
2011/09/30,-0.047602257,NEE
2011/10/31,0.044057756,NEE
2011/11/30,-0.017021277,NEE
2011/12/31,0.098124098,NEE
2012/01/31,-0.016918528,NEE
2012/02/29,-0.005680869,NEE
2012/03/31,0.026382121,NEE
2012/04/30,0.053536346,NEE
2012/05/31,0.015384553,NEE
2012/06/30,0.053106829,NEE
2012/07/31,0.030373552,NEE
2012/08/31,-0.050634753,NEE
2012/09/30,0.044867095,NEE
2012/10/31,-0.003839101,NEE
2012/11/30,-0.019269142,NEE
2012/12/31,0.006985941,NEE
2013/01/31,0.041335451,NEE
2013/02/28,-0.002498265,NEE
2013/03/31,0.080840346,NEE
2013/04/30,0.05599897,NEE
2013/05/31,-0.078142094,NEE
2013/06/30,0.077492723,NEE
2013/07/31,0.062960183,NEE
2013/08/31,-0.072162568,NEE
2013/09/30,-0.002488751,NEE
2013/10/31,0.057260426,NEE
2013/11/30,-0.001887953,NEE
2013/12/31,0.012176475,NEE
2014/01/31,0.073697684,NEE
2014/02/28,-0.005874035,NEE
2014/03/31,0.046285195,NEE
2014/04/30,0.044237564,NEE
2014/05/31,-0.024937406,NEE
2014/06/30,0.052588373,NEE
2014/07/31,-0.083821269,NEE
2014/08/31,0.04856743,NEE
2014/09/30,-0.046419504,NEE
2014/10/31,0.067533066,NEE
2014/11/30,0.041608461,NEE
2014/12/31,0.018200977,NEE
2015/01/31,0.02775422,NEE
2015/02/28,-0.052910987,NEE
2015/03/31,0.005702726,NEE
2015/04/30,-0.029985621,NEE
2015/05/31,0.013970039,NEE
2015/06/30,-0.042114483,NEE
2015/07/31,0.073140834,NEE
2015/08/31,-0.064543653,NEE
2015/09/30,-0.008738949,NEE
2015/10/31,0.052383391,NEE
2015/11/30,-0.027274536,NEE
2015/12/31,0.040356499,NEE
2016/01/31,0.075271922,NEE
2016/02/29,0.009936443,NEE
2016/03/31,0.04892746,NEE
2016/04/30,-0.00642214,NEE
2016/05/31,0.021602347,NEE
2016/06/30,0.085580983,NEE
2016/07/31,-0.016180983,NEE
2016/08/31,-0.057291983,NEE
2016/09/30,0.011410583,NEE
2016/10/31,0.046435579,NEE
2016/11/30,-0.107578094,NEE
2016/12/31,0.045784783,NEE
2017/01/31,0.035660472,NEE
2017/02/28,0.058842548,NEE
2017/03/31,-0.020076366,NEE
2017/04/30,0.040430008,NEE
2017/05/31,0.058999762,NEE
2017/06/30,-0.009261878,NEE
2017/07/31,0.042531876,NEE
2017/08/31,0.030255323,NEE
2017/09/30,-0.026310492,NEE
2017/10/31,0.05813718,NEE
2017/11/30,0.019152537,NEE
2017/12/31,-0.011705822,NEE
2018/01/31,0.014277457,NEE
2018/02/28,-0.039578387,NEE
2018/03/31,0.073480175,NEE
2018/04/30,0.003551117,NEE
2018/05/31,0.011591678,NEE
2018/06/30,0.007357843,NEE
2018/07/31,0.003053296,NEE
2018/08/31,0.015280029,NEE
2018/09/30,-0.014697236,NEE
2018/10/31,0.029236228,NEE
2018/11/30,0.053391351,NEE
2018/12/31,-0.043420833,NEE
2019/01/31,0.029685812,NEE
2019/02/28,0.048832295,NEE
2019/03/31,0.029831707,NEE
2019/04/30,0.005793482,NEE
2019/05/31,0.019389035,NEE
2019/06/30,0.033550233,NEE
2019/07/31,0.011275993,NEE
2019/08/31,0.057489019,NEE
2019/09/30,0.063492806,NEE
2019/10/31,0.022962324,NEE
2019/11/30,-0.018964454,NEE
2019/12/31,0.035668445,NEE
2020/01/31,0.107532241,NEE
2020/02/29,-0.057569035,NEE
2020/03/31,-0.048029752,NEE
2020/04/30,-0.039481341,NEE
2020/05/31,0.105745935,NEE
2020/06/30,-0.060220677,NEE
2020/07/31,0.168755515,NEE
2020/08/31,-0.005450659,NEE
2020/09/30,-0.005767152,NEE
2020/10/31,0.055051161,NEE
2020/11/30,0.005190507,NEE
2020/12/31,0.048376222,NEE
2021/01/31,0.048217769,NEE
2021/02/28,-0.091381226,NEE
2021/03/31,0.028987451,NEE
2021/04/30,0.025128964,NEE
2021/05/31,-0.055347709,NEE
2021/06/30,0.000819421,NEE
2021/07/31,0.063045893,NEE
2021/08/31,0.078177097,NEE
2021/09/30,0.011191833,NEE
2007/01/31,0.054867883,LIN
2007/02/28,-0.021725372,LIN
2007/03/31,0.020586805,LIN
2007/04/30,0.025254194,LIN
2007/05/31,0.054841097,LIN
2007/06/30,0.057277166,LIN
2007/07/31,0.064314559,LIN
2007/08/31,-0.012529352,LIN
2007/09/30,0.107057858,LIN
2007/10/31,0.020534873,LIN
2007/11/30,-0.001169934,LIN
2007/12/31,0.039002133,LIN
2008/01/31,-0.090294241,LIN
2008/02/29,-0.005204436,LIN
2008/03/31,0.049202841,LIN
2008/04/30,0.0840555,LIN
2008/05/31,0.041068887,LIN
2008/06/30,-0.008626131,LIN
2008/07/31,-0.005411662,LIN
2008/08/31,-0.04150226,LIN
2008/09/30,-0.201469265,LIN
2008/10/31,-0.091859439,LIN
2008/11/30,-0.093630128,LIN
2008/12/31,0.005249822,LIN
2009/01/31,0.048854396,LIN
2009/02/28,-0.08849981,LIN
2009/03/31,0.18572689,LIN
2009/04/30,0.108782878,LIN
2009/05/31,-0.018898324,LIN
2009/06/30,-0.029098321,LIN
2009/07/31,0.100042212,LIN
2009/08/31,-0.019953914,LIN
2009/09/30,0.066170697,LIN
2009/10/31,-0.02754315,LIN
2009/11/30,0.032603184,LIN
2009/12/31,-0.020967951,LIN
2010/01/31,-0.062134207,LIN
2010/02/28,-0.002389817,LIN
2010/03/31,0.104604753,LIN
2010/04/30,0.009277072,LIN
2010/05/31,-0.073654043,LIN
2010/06/30,-0.020747423,LIN
2010/07/31,0.142518783,LIN
2010/08/31,-0.009099297,LIN
2010/09/30,0.04916893,LIN
2010/10/31,0.011965366,LIN
2010/11/30,0.007773232,LIN
2010/12/31,0.037153698,LIN
2011/01/31,-0.025453022,LIN
2011/02/28,0.068142691,LIN
2011/03/31,0.022338509,LIN
2011/04/30,0.047440946,LIN
2011/05/31,-0.005450122,LIN
2011/06/30,0.024093,LIN
2011/07/31,-0.043823231,LIN
2011/08/31,-0.049691249,LIN
2011/09/30,-0.050868059,LIN
2011/10/31,0.087612267,LIN
2011/11/30,0.003245815,LIN
2011/12/31,0.048039235,LIN
2012/01/31,-0.006548223,LIN
2012/02/29,0.026365377,LIN
2012/03/31,0.05174311,LIN
2012/04/30,0.009246319,LIN
2012/05/31,-0.081763174,LIN
2012/06/30,0.023437548,LIN
2012/07/31,-0.045709564,LIN
2012/08/31,0.016769448,LIN
2012/09/30,-0.015355479,LIN
2012/10/31,0.022429747,LIN
2012/11/30,0.009415309,LIN
2012/12/31,0.020893555,LIN
2013/01/31,0.00840572,LIN
2013/02/28,0.02428196,LIN
2013/03/31,-0.013356939,LIN
2013/04/30,0.024744504,LIN
2013/05/31,0.000262458,LIN
2013/06/30,0.007259704,LIN
2013/07/31,0.043504636,LIN
2013/08/31,-0.023050645,LIN
2013/09/30,0.023935238,LIN
2013/10/31,0.03743449,LIN
2013/11/30,0.012428859,LIN
2013/12/31,0.029858997,LIN
2014/01/31,-0.040836715,LIN
2014/02/28,0.045301427,LIN
2014/03/31,0.004602332,LIN
2014/04/30,-0.003206826,LIN
2014/05/31,0.012945247,LIN
2014/06/30,0.004537137,LIN
2014/07/31,-0.035380888,LIN
2014/08/31,0.02661155,LIN
2014/09/30,-0.019384287,LIN
2014/10/31,-0.023333349,LIN
2014/11/30,0.018969815,LIN
2014/12/31,0.009191408,LIN
2015/01/31,-0.069234348,LIN
2015/02/28,0.060618677,LIN
2015/03/31,-0.055981266,LIN
2015/04/30,0.009855905,LIN
2015/05/31,0.007627335,LIN
2015/06/30,-0.026941217,LIN
2015/07/31,-0.045253065,LIN
2015/08/31,-0.073506212,LIN
2015/09/30,-0.036784861,LIN
2015/10/31,0.090614519,LIN
2015/11/30,0.015392988,LIN
2015/12/31,-0.092198588,LIN
2016/01/31,-0.023437519,LIN
2016/02/29,0.01790001,LIN
2016/03/31,0.12437367,LIN
2016/04/30,0.026299712,LIN
2016/05/31,-0.064702861,LIN
2016/06/30,0.023029292,LIN
2016/07/31,0.036925011,LIN
2016/08/31,0.047194096,LIN
2016/09/30,-0.009914774,LIN
2016/10/31,-0.031200893,LIN
2016/11/30,0.027678157,LIN
2016/12/31,-0.025852044,LIN
2017/01/31,0.010666439,LIN
2017/02/28,0.00227961,LIN
2017/03/31,-0.000926636,LIN
2017/04/30,0.05379431,LIN
2017/05/31,0.058489277,LIN
2017/06/30,0.001965455,LIN
2017/07/31,-0.018030924,LIN
2017/08/31,0.010602251,LIN
2017/09/30,0.062338547,LIN
2017/10/31,0.045656145,LIN
2017/11/30,0.053380805,LIN
2017/12/31,0.004937598,LIN
2018/01/31,0.044026457,LIN
2018/02/28,-0.072698029,LIN
2018/03/31,-0.03639397,LIN
2018/04/30,0.056964663,LIN
2018/05/31,0.024521315,LIN
2018/06/30,0.01209522,LIN
2018/07/31,0.059121128,LIN
2018/08/31,-0.055582078,LIN
2018/09/30,0.016056603,LIN
2018/10/31,0.029490482,LIN
2018/11/30,-0.038798561,LIN
2018/12/31,-0.018924929,LIN
2019/01/31,0.044668049,LIN
2019/02/28,0.062756949,LIN
2019/03/31,0.015527522,LIN
2019/04/30,0.024612074,LIN
2019/05/31,0.001608832,LIN
2019/06/30,0.112157295,LIN
2019/07/31,-0.047410378,LIN
2019/08/31,-0.012390187,LIN
2019/09/30,0.025461844,LIN
2019/10/31,0.023900501,LIN
2019/11/30,0.039626926,LIN
2019/12/31,0.032442591,LIN
2020/01/31,-0.045890039,LIN
2020/02/29,-0.059666271,LIN
2020/03/31,-0.094288233,LIN
2020/04/30,0.06352604,LIN
2020/05/31,0.09973363,LIN
2020/06/30,0.04828509,LIN
2020/07/31,0.155579651,LIN
2020/08/31,0.018889494,LIN
2020/09/30,-0.046488347,LIN
2020/10/31,-0.074707129,LIN
2020/11/30,0.163747017,LIN
2020/12/31,0.027649936,LIN
2021/01/31,-0.068726103,LIN
2021/02/28,-0.004604686,LIN
2021/03/31,0.146845746,LIN
2021/04/30,0.0203469,LIN
2021/05/31,0.051637315,LIN
2021/06/30,-0.038256819,LIN
2021/07/31,0.063265336,LIN
2021/08/31,0.02342295,LIN
2021/09/30,-0.013191755,LIN
2007/01/31,-0.019988578,ORCL
2007/02/28,-0.042540793,ORCL
2007/03/31,0.103469203,ORCL
2007/04/30,0.036955325,ORCL
2007/05/31,0.030851065,ORCL
2007/06/30,0.017027865,ORCL
2007/07/31,-0.029933944,ORCL
2007/08/31,0.060669453,ORCL
2007/09/30,0.067554188,ORCL
2007/10/31,0.024018476,ORCL
2007/11/30,-0.089760938,ORCL
2007/12/31,0.118929633,ORCL
2008/01/31,-0.089902613,ORCL
2008/02/29,-0.085158155,ORCL
2008/03/31,0.040425534,ORCL
2008/04/30,0.065950975,ORCL
2008/05/31,0.095443645,ORCL
2008/06/30,-0.08056042,ORCL
2008/07/31,0.025238143,ORCL
2008/08/31,0.01857868,ORCL
2008/09/30,-0.073871455,ORCL
2008/10/31,-0.099458301,ORCL
2008/11/30,-0.120284356,ORCL
2008/12/31,0.101926663,ORCL
2009/01/31,-0.050761421,ORCL
2009/02/28,-0.076648841,ORCL
2009/03/31,0.162805663,ORCL
2009/04/30,0.070282236,ORCL
2009/05/31,0.012926577,ORCL
2009/06/30,0.093415008,ORCL
2009/07/31,0.033146545,ORCL
2009/08/31,-0.011296883,ORCL
2009/09/30,-0.047531949,ORCL
2009/10/31,0.012476008,ORCL
2009/11/30,0.046445498,ORCL
2009/12/31,0.11096019,ORCL
2010/01/31,-0.0599267,ORCL
2010/02/28,0.06895061,ORCL
2010/03/31,0.043001988,ORCL
2010/04/30,0.006223337,ORCL
2010/05/31,-0.127560915,ORCL
2010/06/30,-0.049180372,ORCL
2010/07/31,0.101584348,ORCL
2010/08/31,-0.076142093,ORCL
2010/09/30,0.229395604,ORCL
2010/10/31,0.094227151,ORCL
2010/11/30,-0.079305653,ORCL
2010/12/31,0.157116457,ORCL
2011/01/31,0.023322684,ORCL
2011/02/28,0.02716213,ORCL
2011/03/31,0.016109361,ORCL
2011/04/30,0.075680497,ORCL
2011/05/31,-0.048387043,ORCL
2011/06/30,-0.038281735,ORCL
2011/07/31,-0.070799149,ORCL
2011/08/31,-0.082079791,ORCL
2011/09/30,0.023868899,ORCL
2011/10/31,0.140222686,ORCL
2011/11/30,-0.043332316,ORCL
2011/12/31,-0.181818182,ORCL
2012/01/31,0.099805029,ORCL
2012/02/29,0.036866396,ORCL
2012/03/31,-0.003076923,ORCL
2012/04/30,0.008230453,ORCL
2012/05/31,-0.099659898,ORCL
2012/06/30,0.122025014,ORCL
2012/07/31,0.016835016,ORCL
2012/08/31,0.04801321,ORCL
2012/09/30,-0.006003191,ORCL
2012/10/31,-0.012078799,ORCL
2012/11/30,0.035392535,ORCL
2012/12/31,0.03542573,ORCL
2013/01/31,0.06572623,ORCL
2013/02/28,-0.035764463,ORCL
2013/03/31,-0.055782707,ORCL
2013/04/30,0.013918867,ORCL
2013/05/31,0.030506407,ORCL
2013/06/30,-0.090882181,ORCL
2013/07/31,0.05340277,ORCL
2013/08/31,-0.01514674,ORCL
2013/09/30,0.041117293,ORCL
2013/10/31,0.00994881,ORCL
2013/11/30,0.053432866,ORCL
2013/12/31,0.084159731,ORCL
2014/01/31,-0.03554616,ORCL
2014/02/28,0.059891569,ORCL
2014/03/31,0.046024008,ORCL
2014/04/30,-0.000733293,ORCL
2014/05/31,0.027886472,ORCL
2014/06/30,-0.035459329,ORCL
2014/07/31,-0.003454232,ORCL
2014/08/31,0.028224809,ORCL
2014/09/30,-0.078256684,ORCL
2014/10/31,0.020114943,ORCL
2014/11/30,0.086043562,ORCL
2014/12/31,0.060363145,ORCL
2015/01/31,-0.068490147,ORCL
2015/02/28,0.046073073,ORCL
2015/03/31,-0.015289776,ORCL
2015/04/30,0.010892166,ORCL
2015/05/31,-0.002980216,ORCL
2015/06/30,-0.073350261,ORCL
2015/07/31,-0.008933003,ORCL
2015/08/31,-0.071357012,ORCL
2015/09/30,-0.026152629,ORCL
2015/10/31,0.07530457,ORCL
2015/11/30,0.003347091,ORCL
2015/12/31,-0.062612316,ORCL
2016/01/31,-0.006022393,ORCL
2016/02/29,0.012944037,ORCL
2016/03/31,0.112289318,ORCL
2016/04/30,-0.025666072,ORCL
2016/05/31,0.008529854,ORCL
2016/06/30,0.018159179,ORCL
2016/07/31,0.00268754,ORCL
2016/08/31,0.004385965,ORCL
2016/09/30,-0.047064579,ORCL
2016/10/31,-0.02189412,ORCL
2016/11/30,0.046069784,ORCL
2016/12/31,-0.043294303,ORCL
2017/01/31,0.043172951,ORCL
2017/02/28,0.061829941,ORCL
2017/03/31,0.047428997,ORCL
2017/04/30,0.007845729,ORCL
2017/05/31,0.009564057,ORCL
2017/06/30,0.104648603,ORCL
2017/07/31,-0.004188253,ORCL
2017/08/31,0.008011256,ORCL
2017/09/30,-0.039340432,ORCL
2017/10/31,0.052740519,ORCL
2017/11/30,-0.036149331,ORCL
2017/12/31,-0.036282144,ORCL
2018/01/31,0.091159076,ORCL
2018/02/28,-0.017832952,ORCL
2018/03/31,-0.097098839,ORCL
2018/04/30,-0.001748678,ORCL
2018/05/31,0.022991089,ORCL
2018/06/30,-0.05693493,ORCL
2018/07/31,0.082160665,ORCL
2018/08/31,0.018875881,ORCL
2018/09/30,0.061342093,ORCL
2018/10/31,-0.052754091,ORCL
2018/11/30,-0.001638043,ORCL
2018/12/31,-0.074036016,ORCL
2019/01/31,0.112513793,ORCL
2019/02/28,0.03782602,ORCL
2019/03/31,0.030308804,ORCL
2019/04/30,0.030162037,ORCL
2019/05/31,-0.085487147,ORCL
2019/06/30,0.125889392,ORCL
2019/07/31,-0.011760611,ORCL
2019/08/31,-0.075310801,ORCL
2019/09/30,0.057049519,ORCL
2019/10/31,-0.009812775,ORCL
2019/11/30,0.030280729,ORCL
2019/12/31,-0.056287835,ORCL
2020/01/31,-0.010003756,ORCL
2020/02/29,-0.05700671,ORCL
2020/03/31,-0.022846685,ORCL
2020/04/30,0.096006596,ORCL
2020/05/31,0.015102869,ORCL
2020/06/30,0.027896597,ORCL
2020/07/31,0.003256758,ORCL
2020/08/31,0.031920649,ORCL
2020/09/30,0.043341488,ORCL
2020/10/31,-0.060134002,ORCL
2020/11/30,0.028693637,ORCL
2020/12/31,0.120755386,ORCL
2021/01/31,-0.065852556,ORCL
2021/02/28,0.067516167,ORCL
2021/03/31,0.08773827,ORCL
2021/04/30,0.080091252,ORCL
2021/05/31,0.038923301,ORCL
2021/06/30,-0.011430049,ORCL
2021/07/31,0.119475893,ORCL
2021/08/31,0.022836792,ORCL
2021/09/30,0.006170796,ORCL
2008/03/31,0.024094007,PM
2008/04/30,0.008896737,PM
2008/05/31,0.031942015,PM
2008/06/30,-0.062096487,PM
2008/07/31,0.045758312,PM
2008/08/31,0.039690202,PM
2008/09/30,-0.104283108,PM
2008/10/31,-0.096257738,PM
2008/11/30,-0.030135748,PM
2008/12/31,0.032020825,PM
2009/01/31,-0.146173208,PM
2009/02/28,-0.099057895,PM
2009/03/31,0.063041558,PM
2009/04/30,0.017425491,PM
2009/05/31,0.177900492,PM
2009/06/30,0.022983115,PM
2009/07/31,0.068317264,PM
2009/08/31,-0.019098692,PM
2009/09/30,0.066287532,PM
2009/10/31,-0.02831352,PM
2009/11/30,0.01541383,PM
2009/12/31,0.002079414,PM
2010/01/31,-0.05561322,PM
2010/02/28,0.076247026,PM
2010/03/31,0.064924459,PM
2010/04/30,-0.059049041,PM
2010/05/31,-0.101059552,PM
2010/06/30,0.038984611,PM
2010/07/31,0.113438067,PM
2010/08/31,0.006269592,PM
2010/09/30,0.090732066,PM
2010/10/31,0.044448376,PM
2010/11/30,-0.027687559,PM
2010/12/31,0.028827562,PM
2011/01/31,-0.022039929,PM
2011/02/28,0.096785409,PM
2011/03/31,0.045396592,PM
2011/04/30,0.058052799,PM
2011/05/31,0.033266099,PM
2011/06/30,-0.069407707,PM
2011/07/31,0.065897876,PM
2011/08/31,-0.025994071,PM
2011/09/30,-0.100115392,PM
2011/10/31,0.120070566,PM
2011/11/30,0.091169239,PM
2011/12/31,0.029380969,PM
2012/01/31,-0.047273265,PM
2012/02/29,0.11702555,PM
2012/03/31,0.060943537,PM
2012/04/30,0.010156878,PM
2012/05/31,-0.055859679,PM
2012/06/30,0.032540527,PM
2012/07/31,0.047902818,PM
2012/08/31,-0.023403313,PM
2012/09/30,0.007166842,PM
2012/10/31,-0.015343607,PM
2012/11/30,0.014905138,PM
2012/12/31,-0.069425881,PM
2013/01/31,0.054041189,PM
2013/02/28,0.040721368,PM
2013/03/31,0.010463204,PM
2013/04/30,0.031064578,PM
2013/05/31,-0.048959014,PM
2013/06/30,-0.047189537,PM
2013/07/31,0.02955434,PM
2013/08/31,-0.064364185,PM
2013/09/30,0.037751605,PM
2013/10/31,0.029218237,PM
2013/11/30,-0.040170578,PM
2013/12/31,0.018587748,PM
2014/01/31,-0.103179138,PM
2014/02/28,0.035449258,PM
2014/03/31,0.011865022,PM
2014/04/30,0.043483533,PM
2014/05/31,0.036404085,PM
2014/06/30,-0.04777505,PM
2014/07/31,-0.027280228,PM
2014/08/31,0.043531276,PM
2014/09/30,-0.025473241,PM
2014/10/31,0.067266185,PM
2014/11/30,-0.023368183,PM
2014/12/31,-0.063039261,PM
2015/01/31,-0.014855728,PM
2015/02/28,0.033898318,PM
2015/03/31,-0.091972,PM
2015/04/30,0.108057863,PM
2015/05/31,-0.004792153,PM
2015/06/30,-0.034910341,PM
2015/07/31,0.066857941,PM
2015/08/31,-0.066993991,PM
2015/09/30,-0.005889737,PM
2015/10/31,0.114332532,PM
2015/11/30,-0.011425373,PM
2015/12/31,0.005950395,PM
2016/01/31,0.023888044,PM
2016/02/29,0.011332041,PM
2016/03/31,0.07777658,PM
2016/04/30,0.000101947,PM
2016/05/31,0.005707266,PM
2016/06/30,0.030806658,PM
2016/07/31,-0.014353116,PM
2016/08/31,-0.003291462,PM
2016/09/30,-0.027118973,PM
2016/10/31,-0.00802303,PM
2016/11/30,-0.084612223,PM
2016/12/31,0.036361566,PM
2017/01/31,0.050715915,PM
2017/02/28,0.13752212,PM
2017/03/31,0.032464601,PM
2017/04/30,-0.018246288,PM
2017/05/31,0.080837309,PM
2017/06/30,-0.019616076,PM
2017/07/31,-0.006300537,PM
2017/08/31,0.001885023,PM
2017/09/30,-0.050628564,PM
2017/10/31,-0.057382244,PM
2017/11/30,-0.018061917,PM
2017/12/31,0.028223864,PM
2018/01/31,0.014955049,PM
2018/02/28,-0.034318753,PM
2018/03/31,-0.040077266,PM
2018/04/30,-0.175050318,PM
2018/05/31,-0.029999988,PM
2018/06/30,0.015086711,PM
2018/07/31,0.068863081,PM
2018/08/31,-0.097450796,PM
2018/09/30,0.046860984,PM
2018/10/31,0.080083381,PM
2018/11/30,-0.017486102,PM
2018/12/31,-0.228475641,PM
2019/01/31,0.149191113,PM
2019/02/28,0.13321169,PM
2019/03/31,0.016678134,PM
2019/04/30,-0.020703711,PM
2019/05/31,-0.108941789,PM
2019/06/30,0.0181512,PM
2019/07/31,0.06468868,PM
2019/08/31,-0.13778262,PM
2019/09/30,0.053266808,PM
2019/10/31,0.072566864,PM
2019/11/30,0.018295653,PM
2019/12/31,0.026046015,PM
2020/01/31,-0.028087896,PM
2020/02/29,-0.010036204,PM
2020/03/31,-0.108831119,PM
2020/04/30,0.022478057,PM
2020/05/31,-0.016621944,PM
2020/06/30,-0.044983683,PM
2020/07/31,0.096345992,PM
2020/08/31,0.038797072,PM
2020/09/30,-0.060157951,PM
2020/10/31,-0.052940407,PM
2020/11/30,0.066601003,PM
2020/12/31,0.092937307,PM
2021/01/31,-0.037927273,PM
2021/02/28,0.05486497,PM
2021/03/31,0.056177115,PM
2021/04/30,0.070543184,PM
2021/05/31,0.015052632,PM
2021/06/30,0.027792191,PM
2021/07/31,0.009887953,PM
2021/08/31,0.029073875,PM
2021/09/30,0.005533981,PM
2007/01/31,0.005339055,QCOM
2007/02/28,0.070100876,QCOM
2007/03/31,0.05856082,QCOM
2007/04/30,0.026722902,QCOM
2007/05/31,-0.019406347,QCOM
2007/06/30,0.010244424,QCOM
2007/07/31,-0.040101338,QCOM
2007/08/31,-0.042256973,QCOM
2007/09/30,0.059413363,QCOM
2007/10/31,0.011121676,QCOM
2007/11/30,-0.045635408,QCOM
2007/12/31,-0.035066234,QCOM
2008/01/31,0.078017793,QCOM
2008/02/29,-0.00070719,QCOM
2008/03/31,-0.03279073,QCOM
2008/04/30,0.05341461,QCOM
2008/05/31,0.123871316,QCOM
2008/06/30,-0.085908568,QCOM
2008/07/31,0.247239154,QCOM
2008/08/31,-0.048608565,QCOM
2008/09/30,-0.183855663,QCOM
2008/10/31,-0.109611424,QCOM
2008/11/30,-0.122582286,QCOM
2008/12/31,0.067322073,QCOM
2009/01/31,-0.035724335,QCOM
2009/02/28,-0.032416759,QCOM
2009/03/31,0.163924619,QCOM
2009/04/30,0.087638139,QCOM
2009/05/31,0.030009452,QCOM
2009/06/30,0.0369351,QCOM
2009/07/31,0.022345088,QCOM
2009/08/31,0.004544449,QCOM
2009/09/30,-0.03102107,QCOM
2009/10/31,-0.081147132,QCOM
2009/11/30,0.088797431,QCOM
2009/12/31,0.027999956,QCOM
2010/01/31,-0.152831805,QCOM
2010/02/28,-0.064046927,QCOM
2010/03/31,0.143947628,QCOM
2010/04/30,-0.078169663,QCOM
2010/05/31,-0.080661815,QCOM
2010/06/30,-0.076490465,QCOM
2010/07/31,0.159561571,QCOM
2010/08/31,0.005777232,QCOM
2010/09/30,0.178329039,QCOM
2010/10/31,0.000664724,QCOM
2010/11/30,0.036758193,QCOM
2010/12/31,0.057026954,QCOM
2011/01/31,0.09375629,QCOM
2011/02/28,0.100683556,QCOM
2011/03/31,-0.079724737,QCOM
2011/04/30,0.041218273,QCOM
2011/05/31,0.026274304,QCOM
2011/06/30,-0.030721949,QCOM
2011/07/31,-0.03539359,QCOM
2011/08/31,-0.060606062,QCOM
2011/09/30,-0.054994132,QCOM
2011/10/31,0.061073349,QCOM
2011/11/30,0.062015526,QCOM
2011/12/31,-0.001824781,QCOM
2012/01/31,0.075319907,QCOM
2012/02/29,0.057123427,QCOM
2012/03/31,0.094564136,QCOM
2012/04/30,-0.062150986,QCOM
2012/05/31,-0.102146339,QCOM
2012/06/30,-0.028441825,QCOM
2012/07/31,0.07183908,QCOM
2012/08/31,0.029825721,QCOM
2012/09/30,0.016433485,QCOM
2012/10/31,-0.061789658,QCOM
2012/11/30,0.085480258,QCOM
2012/12/31,-0.027664226,QCOM
2013/01/31,0.06724856,QCOM
2013/02/28,-0.005755802,QCOM
2013/03/31,0.019805043,QCOM
2013/04/30,-0.079772988,QCOM
2013/05/31,0.030519514,QCOM
2013/06/30,-0.037649653,QCOM
2013/07/31,0.056801408,QCOM
2013/08/31,0.0266419,QCOM
2013/09/30,0.015691023,QCOM
2013/10/31,0.032234076,QCOM
2013/11/30,0.058857449,QCOM
2013/12/31,0.009105708,QCOM
2014/01/31,-0.000404027,QCOM
2014/02/28,0.014416599,QCOM
2014/03/31,0.047416655,QCOM
2014/04/30,-0.00190213,QCOM
2014/05/31,0.022106442,QCOM
2014/06/30,-0.015537602,QCOM
2014/07/31,-0.069191871,QCOM
2014/08/31,0.032284278,QCOM
2014/09/30,-0.017477018,QCOM
2014/10/31,0.05002013,QCOM
2014/11/30,-0.071455864,QCOM
2014/12/31,0.019615912,QCOM
2015/01/31,-0.159693296,QCOM
2015/02/28,0.160903029,QCOM
2015/03/31,-0.043718189,QCOM
2015/04/30,-0.019325008,QCOM
2015/05/31,0.024705882,QCOM
2015/06/30,-0.101176794,QCOM
2015/07/31,0.028101516,QCOM
2015/08/31,-0.121292081,QCOM
2015/09/30,-0.050371189,QCOM
2015/10/31,0.105899832,QCOM
2015/11/30,-0.17889595,QCOM
2015/12/31,0.024595224,QCOM
2016/01/31,-0.09301864,QCOM
2016/02/29,0.120202933,QCOM
2016/03/31,0.006891081,QCOM
2016/04/30,-0.012123563,QCOM
2016/05/31,0.087094181,QCOM
2016/06/30,-0.024581174,QCOM
2016/07/31,0.168191189,QCOM
2016/08/31,0.007829945,QCOM
2016/09/30,0.086094815,QCOM
2016/10/31,0.003211693,QCOM
2016/11/30,-0.008585623,QCOM
2016/12/31,-0.04300602,QCOM
2017/01/31,-0.180521435,QCOM
2017/02/28,0.057084035,QCOM
2017/03/31,0.015226629,QCOM
2017/04/30,-0.062783362,QCOM
2017/05/31,0.0656866,QCOM
2017/06/30,-0.035795338,QCOM
2017/07/31,-0.036762078,QCOM
2017/08/31,-0.017296466,QCOM
2017/09/30,-0.008226516,QCOM
2017/10/31,-0.016010841,QCOM
2017/11/30,0.300529281,QCOM
2017/12/31,-0.034971347,QCOM
2018/01/31,0.066073152,QCOM
2018/02/28,-0.047619048,QCOM
2018/03/31,-0.147538462,QCOM
2018/04/30,-0.079408085,QCOM
2018/05/31,0.139384459,QCOM
2018/06/30,-0.034411563,QCOM
2018/07/31,0.142017055,QCOM
2018/08/31,0.07208618,QCOM
